Offset: 5.75, Pitch: F4, Length: 1.25, Lyric: None
Offset: 199.5, Pitch: C#1, Length: 1.25, Lyric: None
Offset: 200.5, Pitch: F#4, Length: 0.6666666666666666, Lyric: None
Offset: 200.5, Pitch: G#2, Length: 2.25, Lyric: None
Offset: 200.75, Pitch: G#1, Length: 1.5, Lyric: None
Offset: 202.08333333333334, Pitch: G#3, Length: 0.6666666666666666, Lyric: None
Offset: 202.25, Pitch: G#1, Length: 0.5, Lyric: None
Offset: 202.25, Pitch: F4, Length: 0.5, Lyric: None
Offset: 202.75, Pitch: G#1, Length: 1.75, Lyric: None
Offset: 202.75, Pitch: F4, Length: 1.75, Lyric: None
Offset: 202.75, Pitch: G#3, Length: 4.333333333333333, Lyric: None
Offset: 202.75, Pitch: G#2, Length: 1.75, Lyric: None
Offset: 204.75, Pitch: G#2, Length: 2.0, Lyric: None
Offset: 204.75, Pitch: F4, Length: 2.0, Lyric: None
Offset: 204.75, Pitch: C#4, Length: 2.0, Lyric: None
Offset: 204.75, Pitch: G#1, Length: 1.5, Lyric: None
Offset: 206.25, Pitch: G#1, Length: 0.5, Lyric: None
Offset: 207.08333333333334, Pitch: G#2, Length: 2.25, Lyric: None
Offset: 207.08333333333334, Pitch: F4, Length: 0.5, Lyric: None
Offset: 207.08333333333334, Pitch: C#4, Length: 0.5, Lyric: None
Offset: 207.08333333333334, Pitch: G#1, Length: 0.5, Lyric: None
Offset: 207.58333333333334, Pitch: G#1, Length: 1.5, Lyric: None
Offset: 208.83333333333334, Pitch: F#4, Length: 1.6666666666666667, Lyric: None
Offset: 208.83333333333334, Pitch: B1, Length: 1.6666666666666667, Lyric: None
Offset: 210.41666666666666, Pitch: B3, Length: 0.6666666666666666, Lyric: None
Offset: 210.75, Pitch: B1, Length: 0.3333333333333333, Lyric: None
Offset: 211.08333333333334, Pitch: B3, Length: 1.8333333333333333, Lyric: None
Offset: 211.08333333333334, Pitch: B1, Length: 2.0, Lyric: None
Offset: 212.83333333333334, Pitch: F4, Length: 2.25, Lyric: None
Offset: 212.83333333333334, Pitch: B-1, Length: 2.25, Lyric: None
Offset: 213.41666666666666, Pitch: B-3, Length: 1.6666666666666667, Lyric: None
Offset: 213.83333333333334, Pitch: C#4, Length: 1.25, Lyric: None
Offset: 215.08333333333334, Pitch: F4, Length: 1.75, Lyric: None
Offset: 215.08333333333334, Pitch: B-1, Length: 1.75, Lyric: None
Offset: 215.08333333333334, Pitch: B-3, Length: 0.6666666666666666, Lyric: None
Offset: 215.08333333333334, Pitch: C#4, Length: 0.25, Lyric: None
Offset: 216.83333333333334, Pitch: G#2, Length: 2.25, Lyric: None
Offset: 217.08333333333334, Pitch: C#4, Length: 0.5, Lyric: None
Offset: 217.08333333333334, Pitch: G#1, Length: 1.5, Lyric: None
Offset: 217.08333333333334, Pitch: F#4, Length: 1.5, Lyric: None
Offset: 218.58333333333334, Pitch: F#4, Length: 0.5, Lyric: None
Offset: 218.58333333333334, Pitch: G#1, Length: 0.5, Lyric: None
Offset: 219.08333333333334, Pitch: G#2, Length: 2.0, Lyric: None
Offset: 219.08333333333334, Pitch: F#4, Length: 1.25, Lyric: None
Offset: 219.08333333333334, Pitch: G#1, Length: 2.0, Lyric: None
Offset: 221.08333333333334, Pitch: C#1, Length: 2.0, Lyric: None
Offset: 221.08333333333334, Pitch: C#2, Length: 2.0, Lyric: None
Offset: 222.83333333333334, Pitch: C#4, Length: 0.25, Lyric: None
Offset: 223.08333333333334, Pitch: C#1, Length: 1.0, Lyric: None
Offset: 223.08333333333334, Pitch: C#2, Length: 1.0, Lyric: None
Offset: 223.08333333333334, Pitch: C#4, Length: 1.25, Lyric: None
Offset: 225.08333333333334, Pitch: C#2, Length: 2.0, Lyric: None
Offset: 225.75, Pitch: G#3, Length: 1.3333333333333333, Lyric: None
Offset: 225.75, Pitch: C#1, Length: 1.3333333333333333, Lyric: None
Offset: 226.75, Pitch: C#4, Length: 0.3333333333333333, Lyric: None
Offset: 227.08333333333334, Pitch: F4, Length: 4.0, Lyric: None
Offset: 227.08333333333334, Pitch: C#2, Length: 6.0, Lyric: None
Offset: 227.08333333333334, Pitch: G#3, Length: 5.916666666666667, Lyric: None
Offset: 227.08333333333334, Pitch: C#1, Length: 2.0, Lyric: None
Offset: 227.08333333333334, Pitch: C#4, Length: 0.4166666666666667, Lyric: None
Offset: 230.08333333333334, Pitch: C#1, Length: 0.25, Lyric: None
Offset: 233.08333333333334, Pitch: C#1, Length: 1.5, Lyric: None
Offset: 233.08333333333334, Pitch: F4, Length: 2.0, Lyric: None
Offset: 234.83333333333334, Pitch: G#1, Length: 1.75, Lyric: None
Offset: 236.41666666666666, Pitch: F4, Length: 0.6666666666666666, Lyric: None
Offset: 236.75, Pitch: G#1, Length: 0.3333333333333333, Lyric: None
Offset: 237.08333333333334, Pitch: G#1, Length: 3.6666666666666665, Lyric: None
Offset: 237.08333333333334, Pitch: F4, Length: 1.6666666666666667, Lyric: None
Offset: 238.75, Pitch: C#4, Length: 1.75, Lyric: None
Offset: 240.75, Pitch: G#1, Length: 0.3333333333333333, Lyric: None
Offset: 241.08333333333334, Pitch: G#1, Length: 0.6666666666666666, Lyric: None
Offset: 241.41666666666666, Pitch: G#3, Length: 1.5, Lyric: None
Offset: 241.41666666666666, Pitch: C#4, Length: 0.5, Lyric: None
Offset: 241.75, Pitch: G#1, Length: 1.25, Lyric: None
Offset: 242.83333333333334, Pitch: E-2, Length: 2.25, Lyric: None
Offset: 242.83333333333334, Pitch: C#4, Length: 1.5, Lyric: None
Offset: 244.41666666666666, Pitch: F#4, Length: 0.6666666666666666, Lyric: None
Offset: 244.41666666666666, Pitch: C#4, Length: 0.6666666666666666, Lyric: None
Offset: 244.83333333333334, Pitch: E-1, Length: 0.25, Lyric: None
Offset: 245.08333333333334, Pitch: F#4, Length: 2.0, Lyric: None
Offset: 245.08333333333334, Pitch: E-2, Length: 1.75, Lyric: None
Offset: 245.08333333333334, Pitch: C#4, Length: 4.666666666666667, Lyric: None
Offset: 245.08333333333334, Pitch: E-1, Length: 2.0, Lyric: None
Offset: 246.83333333333334, Pitch: G#4, Length: 2.25, Lyric: None
Offset: 246.83333333333334, Pitch: F2, Length: 2.25, Lyric: None
Offset: 247.08333333333334, Pitch: F1, Length: 1.6666666666666667, Lyric: None
Offset: 248.75, Pitch: F1, Length: 0.3333333333333333, Lyric: None
Offset: 249.75, Pitch: G#4, Length: 0.5, Lyric: None
Offset: 249.75, Pitch: F2, Length: 1.75, Lyric: None
Offset: 249.75, Pitch: F1, Length: 1.9166666666666667, Lyric: None
Offset: 251.5, Pitch: F#2, Length: 2.25, Lyric: None
Offset: 251.5, Pitch: F#1, Length: 1.75, Lyric: None
Offset: 253.25, Pitch: F#1, Length: 0.5, Lyric: None
Offset: 253.75, Pitch: F#2, Length: 2.0, Lyric: None
Offset: 253.75, Pitch: F#1, Length: 2.0, Lyric: None
Offset: 255.41666666666666, Pitch: C#3, Length: 0.25, Lyric: None
Offset: 255.5, Pitch: F4, Length: 0.6666666666666666, Lyric: None
Offset: 255.5, Pitch: C#2, Length: 0.6666666666666666, Lyric: None
Offset: 255.5, Pitch: C#1, Length: 0.6666666666666666, Lyric: None
Offset: 257.0833333333333, Pitch: F4, Length: 0.6666666666666666, Lyric: None
Offset: 257.0833333333333, Pitch: C#2, Length: 0.6666666666666666, Lyric: None
Offset: 257.0833333333333, Pitch: C#1, Length: 0.6666666666666666, Lyric: None
Offset: 259.75, Pitch: B1, Length: 2.0, Lyric: None
Offset: 260.0833333333333, Pitch: F#3, Length: 1.3333333333333333, Lyric: None
Offset: 261.0833333333333, Pitch: B3, Length: 0.6666666666666666, Lyric: None
Offset: 261.4166666666667, Pitch: F#3, Length: 0.3333333333333333, Lyric: None
Offset: 261.75, Pitch: B1, Length: 2.0, Lyric: None
Offset: 261.75, Pitch: B3, Length: 1.8333333333333333, Lyric: None
Offset: 263.5, Pitch: B-2, Length: 2.25, Lyric: None
Offset: 263.5, Pitch: B-1, Length: 2.25, Lyric: None
Offset: 263.5, Pitch: G#4, Length: 2.25, Lyric: None
Offset: 263.5, Pitch: C#4, Length: 0.75, Lyric: None
Offset: 264.25, Pitch: C#4, Length: 1.5, Lyric: None
Offset: 265.75, Pitch: B-2, Length: 1.75, Lyric: None
Offset: 265.75, Pitch: B-1, Length: 1.75, Lyric: None
Offset: 265.75, Pitch: G#4, Length: 0.75, Lyric: None
Offset: 265.75, Pitch: C#4, Length: 0.75, Lyric: None
Offset: 266.5, Pitch: C#4, Length: 1.5, Lyric: None
Offset: 267.5, Pitch: A2, Length: 1.5, Lyric: None
Offset: 267.5, Pitch: A1, Length: 1.5, Lyric: None
Offset: 268.0833333333333, Pitch: C#4, Length: 1.0, Lyric: None
Offset: 269.0833333333333, Pitch: C#4, Length: 0.6666666666666666, Lyric: None
Offset: 269.0833333333333, Pitch: A2, Length: 0.6666666666666666, Lyric: None
Offset: 269.0833333333333, Pitch: A1, Length: 0.6666666666666666, Lyric: None
Offset: 269.75, Pitch: C#4, Length: 0.3333333333333333, Lyric: None
Offset: 269.75, Pitch: A2, Length: 2.0, Lyric: None
Offset: 269.75, Pitch: A1, Length: 2.0, Lyric: None
Offset: 270.0833333333333, Pitch: C#4, Length: 1.5, Lyric: None
Offset: 271.5, Pitch: F4, Length: 2.25, Lyric: None
Offset: 271.5, Pitch: G#2, Length: 2.25, Lyric: None
Offset: 271.75, Pitch: G#1, Length: 1.6666666666666667, Lyric: None
Offset: 273.4166666666667, Pitch: G#1, Length: 0.3333333333333333, Lyric: None
Offset: 273.75, Pitch: G#1, Length: 2.0, Lyric: None
Offset: 273.75, Pitch: F4, Length: 1.75, Lyric: None
Offset: 273.75, Pitch: G#2, Length: 1.75, Lyric: None
Offset: 275.5, Pitch: F#4, Length: 2.25, Lyric: None
Offset: 275.5, Pitch: E-2, Length: 2.25, Lyric: None
Offset: 276.75, Pitch: E-1, Length: 0.5, Lyric: None
Offset: 277.75, Pitch: C#4, Length: 2.3333333333333335, Lyric: None
Offset: 277.75, Pitch: F#4, Length: 2.0, Lyric: None
Offset: 277.75, Pitch: E-2, Length: 2.0, Lyric: None
Offset: 279.0, Pitch: E-1, Length: 1.0, Lyric: None
Offset: 279.75, Pitch: G#4, Length: 2.0, Lyric: None
Offset: 279.75, Pitch: F2, Length: 2.0, Lyric: None
Offset: 280.0833333333333, Pitch: C#4, Length: 1.6666666666666667, Lyric: None
Offset: 280.25, Pitch: F1, Length: 1.5, Lyric: None
Offset: 281.75, Pitch: C#4, Length: 1.0833333333333333, Lyric: None
Offset: 281.75, Pitch: F1, Length: 2.0, Lyric: None
Offset: 281.75, Pitch: G#4, Length: 2.0, Lyric: None
Offset: 281.75, Pitch: F2, Length: 2.0, Lyric: None
Offset: 283.4166666666667, Pitch: F#1, Length: 0.5, Lyric: None
Offset: 283.5, Pitch: F#2, Length: 2.25, Lyric: None
Offset: 283.75, Pitch: F#1, Length: 1.75, Lyric: None
Offset: 285.5, Pitch: F#1, Length: 0.25, Lyric: None
Offset: 285.75, Pitch: F#1, Length: 2.0, Lyric: None
Offset: 285.75, Pitch: F#2, Length: 1.75, Lyric: None
Offset: 287.75, Pitch: C#4, Length: 1.0, Lyric: None
Offset: 287.75, Pitch: G#2, Length: 2.0, Lyric: None
Offset: 287.75, Pitch: G#1, Length: 1.5, Lyric: None
Offset: 288.0833333333333, Pitch: A1, Length: 0.5, Lyric: None
Offset: 288.0833333333333, Pitch: F4, Length: 1.6666666666666667, Lyric: None
Offset: 289.25, Pitch: G#1, Length: 0.5, Lyric: None
Offset: 289.75, Pitch: G#1, Length: 0.5, Lyric: None
Offset: 289.75, Pitch: G#2, Length: 2.0, Lyric: None
Offset: 289.75, Pitch: F4, Length: 0.3333333333333333, Lyric: None
Offset: 290.4166666666667, Pitch: G#1, Length: 1.3333333333333333, Lyric: None
Offset: 291.5, Pitch: E-2, Length: 2.25, Lyric: None
Offset: 292.0, Pitch: E-1, Length: 1.5, Lyric: None
Offset: 293.4166666666667, Pitch: E-1, Length: 0.3333333333333333, Lyric: None
Offset: 293.75, Pitch: E-2, Length: 1.75, Lyric: None
Offset: 293.75, Pitch: E-1, Length: 1.3333333333333333, Lyric: None
Offset: 295.0833333333333, Pitch: E-1, Length: 0.6666666666666666, Lyric: None
Offset: 295.75, Pitch: G#4, Length: 2.0, Lyric: None
Offset: 295.75, Pitch: F2, Length: 2.0, Lyric: None
Offset: 295.75, Pitch: F1, Length: 1.5, Lyric: None
Offset: 296.5, Pitch: G#3, Length: 0.5, Lyric: None
Offset: 297.25, Pitch: F1, Length: 0.5, Lyric: None
Offset: 297.75, Pitch: G#4, Length: 2.0, Lyric: None
Offset: 297.75, Pitch: F2, Length: 2.0, Lyric: None
Offset: 297.75, Pitch: F1, Length: 2.0, Lyric: None
Offset: 298.0, Pitch: G#3, Length: 0.5, Lyric: None
Offset: 299.0833333333333, Pitch: C#4, Length: 1.6666666666666667, Lyric: None
Offset: 299.25, Pitch: F#1, Length: 0.75, Lyric: None
Offset: 299.5, Pitch: F#2, Length: 2.25, Lyric: None
Offset: 300.0, Pitch: F#1, Length: 1.75, Lyric: None
Offset: 301.75, Pitch: F#1, Length: 2.0, Lyric: None
Offset: 301.75, Pitch: F#2, Length: 1.75, Lyric: None
Offset: 307.5, Pitch: C#2, Length: 2.25, Lyric: None
Offset: 307.75, Pitch: C#1, Length: 1.5, Lyric: None
Offset: 309.25, Pitch: C#1, Length: 0.5, Lyric: None
Offset: 309.75, Pitch: C#2, Length: 1.75, Lyric: None
Offset: 309.75, Pitch: C#1, Length: 1.75, Lyric: None
Offset: 311.25, Pitch: F4, Length: 2.5, Lyric: None
Offset: 311.75, Pitch: C#2, Length: 1.6666666666666667, Lyric: None
Offset: 311.75, Pitch: G#4, Length: 2.0, Lyric: None
Offset: 313.25, Pitch: C#2, Length: 0.5, Lyric: None
Offset: 313.75, Pitch: F4, Length: 0.75, Lyric: None
Offset: 313.75, Pitch: C#2, Length: 2.0, Lyric: None
Offset: 314.0, Pitch: C#1, Length: 1.75, Lyric: None
Offset: 315.75, Pitch: G#2, Length: 2.0, Lyric: None
Offset: 315.75, Pitch: G#1, Length: 0.75, Lyric: None
Offset: 316.5, Pitch: F#4, Length: 1.0, Lyric: None
Offset: 317.0833333333333, Pitch: G#1, Length: 0.25, Lyric: None
Offset: 317.25, Pitch: F4, Length: 0.5, Lyric: None
Offset: 317.4166666666667, Pitch: G#1, Length: 0.3333333333333333, Lyric: None
Offset: 317.75, Pitch: G#2, Length: 6.0, Lyric: None
Offset: 317.75, Pitch: G#1, Length: 2.3333333333333335, Lyric: None
Offset: 317.75, Pitch: F4, Length: 6.0, Lyric: None
Offset: 320.0, Pitch: G#1, Length: 1.5, Lyric: None
Offset: 320.75, Pitch: C#4, Length: 1.0, Lyric: None
Offset: 321.4166666666667, Pitch: G#1, Length: 0.3333333333333333, Lyric: None
Offset: 321.4166666666667, Pitch: C#4, Length: 0.3333333333333333, Lyric: None
Offset: 323.75, Pitch: G#1, Length: 0.16666666666666666, Lyric: None
Offset: 323.75, Pitch: C#4, Length: 0.16666666666666666, Lyric: None
Offset: 324.4166666666667, Pitch: G#1, Length: 1.3333333333333333, Lyric: None
Offset: 325.5, Pitch: B-1, Length: 2.25, Lyric: None
Offset: 326.0833333333333, Pitch: B-3, Length: 1.6666666666666667, Lyric: None
Offset: 326.5, Pitch: C#4, Length: 0.75, Lyric: None
Offset: 327.0833333333333, Pitch: B-2, Length: 0.6666666666666666, Lyric: None
Offset: 327.5, Pitch: F4, Length: 0.25, Lyric: None
Offset: 327.75, Pitch: B-3, Length: 2.0, Lyric: None
Offset: 327.75, Pitch: B-1, Length: 1.75, Lyric: None
Offset: 327.75, Pitch: F4, Length: 0.5, Lyric: None
Offset: 327.75, Pitch: B-2, Length: 1.8333333333333333, Lyric: None
Offset: 329.4166666666667, Pitch: F2, Length: 0.25, Lyric: None
Offset: 329.5, Pitch: F3, Length: 2.25, Lyric: None
Offset: 329.5, Pitch: F2, Length: 2.25, Lyric: None
Offset: 329.5, Pitch: F1, Length: 2.25, Lyric: None
Offset: 329.5, Pitch: G#4, Length: 1.5, Lyric: None
Offset: 331.5, Pitch: C#4, Length: 0.25, Lyric: None
Offset: 331.75, Pitch: C#4, Length: 2.0, Lyric: None
Offset: 331.75, Pitch: F3, Length: 1.4166666666666667, Lyric: None
Offset: 331.75, Pitch: F2, Length: 1.4166666666666667, Lyric: None
Offset: 331.75, Pitch: F1, Length: 1.4166666666666667, Lyric: None
Offset: 333.5, Pitch: F#1, Length: 0.5, Lyric: None
Offset: 333.75, Pitch: F#2, Length: 2.0, Lyric: None
Offset: 334.0, Pitch: F#1, Length: 1.25, Lyric: None
Offset: 335.0833333333333, Pitch: F#4, Length: 0.6666666666666666, Lyric: None
Offset: 335.0833333333333, Pitch: C#4, Length: 0.6666666666666666, Lyric: None
Offset: 335.25, Pitch: F#1, Length: 0.5, Lyric: None
Offset: 335.75, Pitch: F#1, Length: 2.1666666666666665, Lyric: None
Offset: 335.75, Pitch: F#2, Length: 2.0, Lyric: None
Offset: 335.75, Pitch: C#4, Length: 1.5833333333333333, Lyric: None
Offset: 337.25, Pitch: C#3, Length: 0.3333333333333333, Lyric: None
Offset: 337.5, Pitch: F4, Length: 2.25, Lyric: None
Offset: 337.5, Pitch: C#3, Length: 2.25, Lyric: None
Offset: 337.75, Pitch: G#3, Length: 2.0, Lyric: None
Offset: 338.0, Pitch: G#4, Length: 1.75, Lyric: None
Offset: 339.75, Pitch: G#3, Length: 2.3333333333333335, Lyric: None
Offset: 339.75, Pitch: F4, Length: 4.0, Lyric: None
Offset: 339.75, Pitch: C#3, Length: 4.0, Lyric: None
Offset: 339.75, Pitch: G#4, Length: 4.0, Lyric: None
Offset: 343.75, Pitch: F4, Length: 6.0, Lyric: None
Offset: 343.75, Pitch: C#3, Length: 2.0, Lyric: None
Offset: 343.75, Pitch: G#4, Length: 0.9166666666666666, Lyric: None
Offset: 345.4166666666667, Pitch: C#4, Length: 2.3333333333333335, Lyric: None
Offset: 345.5, Pitch: B-2, Length: 2.25, Lyric: None
Offset: 347.0833333333333, Pitch: G#4, Length: 0.6666666666666666, Lyric: None
Offset: 349.75, Pitch: C#4, Length: 0.6666666666666666, Lyric: None
Offset: 349.75, Pitch: B-2, Length: 2.0, Lyric: None
Offset: 349.75, Pitch: G#4, Length: 2.0, Lyric: None
Offset: 351.5, Pitch: F#2, Length: 2.25, Lyric: None
Offset: 352.0, Pitch: F#4, Length: 1.75, Lyric: None
Offset: 353.0, Pitch: C#4, Length: 0.75, Lyric: None
Offset: 353.0, Pitch: B-3, Length: 0.75, Lyric: None
Offset: 353.75, Pitch: F#2, Length: 2.0, Lyric: None
Offset: 353.75, Pitch: F#4, Length: 1.5833333333333333, Lyric: None
Offset: 353.75, Pitch: C#4, Length: 0.75, Lyric: None
Offset: 353.75, Pitch: B-3, Length: 1.9166666666666667, Lyric: None
Offset: 355.5, Pitch: C#3, Length: 2.25, Lyric: None
Offset: 355.5, Pitch: G#3, Length: 2.25, Lyric: None
Offset: 355.5, Pitch: F4, Length: 2.25, Lyric: None
Offset: 357.0833333333333, Pitch: G#4, Length: 0.6666666666666666, Lyric: None
Offset: 357.75, Pitch: C#3, Length: 4.0, Lyric: None
Offset: 357.75, Pitch: G#3, Length: 4.0, Lyric: None
Offset: 357.75, Pitch: F4, Length: 0.75, Lyric: None
Offset: 357.75, Pitch: G#4, Length: 4.0, Lyric: None
Offset: 359.0833333333333, Pitch: C#2, Length: 0.5, Lyric: None
Offset: 361.75, Pitch: C#3, Length: 1.75, Lyric: None
Offset: 361.75, Pitch: G#3, Length: 1.75, Lyric: None
Offset: 361.75, Pitch: G#4, Length: 4.0, Lyric: None
Offset: 363.5, Pitch: B-2, Length: 2.25, Lyric: None
Offset: 365.75, Pitch: G#4, Length: 2.0, Lyric: None
Offset: 365.75, Pitch: B-2, Length: 2.0, Lyric: None
Offset: 367.5, Pitch: F#2, Length: 2.25, Lyric: None
Offset: 369.75, Pitch: F#2, Length: 2.0, Lyric: None
Offset: 371.25, Pitch: C#3, Length: 1.0, Lyric: None
Offset: 371.5, Pitch: G#3, Length: 2.25, Lyric: None
Offset: 373.75, Pitch: G#3, Length: 2.0, Lyric: None
Offset: 375.5, Pitch: C#3, Length: 0.5, Lyric: None
Offset: 375.5, Pitch: F4, Length: 0.75, Lyric: None
Offset: 376.5, Pitch: C#3, Length: 1.25, Lyric: None
Offset: 377.0833333333333, Pitch: F4, Length: 0.6666666666666666, Lyric: None
Offset: 377.0833333333333, Pitch: G#3, Length: 0.6666666666666666, Lyric: None
Offset: 377.75, Pitch: F4, Length: 0.6666666666666666, Lyric: None
Offset: 377.75, Pitch: G#3, Length: 2.0833333333333335, Lyric: None
Offset: 378.0833333333333, Pitch: C#4, Length: 0.75, Lyric: None
Offset: 378.75, Pitch: G#4, Length: 0.75, Lyric: None
Offset: 379.5, Pitch: C#4, Length: 1.5, Lyric: None
Offset: 379.5, Pitch: G#4, Length: 2.25, Lyric: None
Offset: 379.5, Pitch: F4, Length: 2.25, Lyric: None
Offset: 381.5, Pitch: C#4, Length: 0.25, Lyric: None
Offset: 381.75, Pitch: C#4, Length: 0.5, Lyric: None
Offset: 381.75, Pitch: G#4, Length: 1.0, Lyric: None
Offset: 381.75, Pitch: F4, Length: 2.0, Lyric: None
Offset: 383.5, Pitch: C#4, Length: 1.75, Lyric: None
Offset: 383.5, Pitch: G#2, Length: 2.25, Lyric: None
Offset: 383.5, Pitch: G#3, Length: 2.25, Lyric: None
Offset: 383.5, Pitch: F#4, Length: 1.25, Lyric: None
Offset: 384.25, Pitch: B-3, Length: 0.25, Lyric: None
Offset: 384.75, Pitch: F#4, Length: 1.0, Lyric: None
Offset: 385.75, Pitch: G#2, Length: 2.25, Lyric: None
Offset: 385.75, Pitch: G#3, Length: 5.75, Lyric: None
Offset: 385.75, Pitch: F#4, Length: 1.75, Lyric: None
Offset: 386.0833333333333, Pitch: C#4, Length: 3.6666666666666665, Lyric: None
Offset: 387.5, Pitch: F4, Length: 2.25, Lyric: None
Offset: 388.0, Pitch: C#3, Length: 0.5, Lyric: None
Offset: 388.0, Pitch: B-4, Length: 0.5, Lyric: None
Offset: 391.5, Pitch: C#4, Length: 0.5833333333333334, Lyric: None
Offset: 391.5, Pitch: F4, Length: 2.0833333333333335, Lyric: None
Offset: 392.25, Pitch: G#4, Length: 0.75, Lyric: None
Offset: 393.25, Pitch: C#4, Length: 2.25, Lyric: None
Offset: 393.25, Pitch: B2, Length: 2.25, Lyric: None
Offset: 393.25, Pitch: B-3, Length: 2.25, Lyric: None
Offset: 395.5, Pitch: C#4, Length: 0.4166666666666667, Lyric: None
Offset: 395.5, Pitch: B2, Length: 2.0, Lyric: None
Offset: 395.5, Pitch: B-3, Length: 5.75, Lyric: None
Offset: 395.8333333333333, Pitch: C#4, Length: 1.6666666666666667, Lyric: None
Offset: 397.5, Pitch: B-2, Length: 2.0, Lyric: None
Offset: 397.5, Pitch: C#4, Length: 2.0, Lyric: None
Offset: 397.5, Pitch: G#4, Length: 2.0, Lyric: None
Offset: 398.8333333333333, Pitch: F4, Length: 0.6666666666666666, Lyric: None
Offset: 401.25, Pitch: B-2, Length: 2.0, Lyric: None
Offset: 401.25, Pitch: C#4, Length: 2.0, Lyric: None
Offset: 401.25, Pitch: G#4, Length: 0.6666666666666666, Lyric: None
Offset: 401.25, Pitch: F4, Length: 1.8333333333333333, Lyric: None
Offset: 403.0, Pitch: F#4, Length: 2.25, Lyric: None
Offset: 403.0, Pitch: G#3, Length: 2.25, Lyric: None
Offset: 403.0, Pitch: G#2, Length: 2.25, Lyric: None
Offset: 405.25, Pitch: F#4, Length: 0.75, Lyric: None
Offset: 405.25, Pitch: G#3, Length: 0.75, Lyric: None
Offset: 405.25, Pitch: G#2, Length: 0.75, Lyric: None
Offset: 406.5833333333333, Pitch: F4, Length: 2.0, Lyric: None
Offset: 406.5833333333333, Pitch: C#2, Length: 2.0, Lyric: None
Offset: 406.9166666666667, Pitch: C#3, Length: 0.75, Lyric: None
Offset: 408.5833333333333, Pitch: F4, Length: 0.6666666666666666, Lyric: None
Offset: 408.5833333333333, Pitch: C#2, Length: 0.6666666666666666, Lyric: None
Offset: 411.25, Pitch: C#2, Length: 2.0, Lyric: None
Offset: 411.75, Pitch: C#1, Length: 0.5, Lyric: None
Offset: 412.5833333333333, Pitch: C#3, Length: 0.6666666666666666, Lyric: None
Offset: 413.25, Pitch: C#2, Length: 2.0, Lyric: None
Offset: 413.25, Pitch: C#3, Length: 2.0, Lyric: None
Offset: 413.9166666666667, Pitch: G#4, Length: 3.25, Lyric: None
Offset: 414.0, Pitch: F4, Length: 3.25, Lyric: None
Offset: 414.75, Pitch: C#1, Length: 0.5, Lyric: None
Offset: 415.25, Pitch: C#3, Length: 2.0, Lyric: None
Offset: 415.25, Pitch: C#1, Length: 1.5, Lyric: None
Offset: 416.5833333333333, Pitch: C#4, Length: 0.6666666666666666, Lyric: None
Offset: 417.25, Pitch: F4, Length: 2.0, Lyric: None
Offset: 417.25, Pitch: C#3, Length: 2.0, Lyric: None
Offset: 417.25, Pitch: C#4, Length: 0.5833333333333334, Lyric: None
Offset: 417.5833333333333, Pitch: C#1, Length: 0.6666666666666666, Lyric: None
Offset: 419.0, Pitch: F#4, Length: 1.5, Lyric: None
Offset: 419.0, Pitch: G#1, Length: 1.5, Lyric: None
Offset: 419.0, Pitch: G#2, Length: 2.25, Lyric: None
Offset: 419.25, Pitch: C#4, Length: 1.0, Lyric: None
Offset: 420.5833333333333, Pitch: F4, Length: 0.6666666666666666, Lyric: None
Offset: 420.75, Pitch: G#1, Length: 0.5, Lyric: None
Offset: 420.9166666666667, Pitch: C#4, Length: 0.3333333333333333, Lyric: None
Offset: 421.25, Pitch: F4, Length: 6.0, Lyric: None
Offset: 421.25, Pitch: G#2, Length: 5.75, Lyric: None
Offset: 421.25, Pitch: G#1, Length: 2.0, Lyric: None
Offset: 421.25, Pitch: C#4, Length: 3.3333333333333335, Lyric: None
Offset: 423.25, Pitch: G#1, Length: 1.5, Lyric: None
Offset: 424.5, Pitch: C#4, Length: 0.75, Lyric: None
Offset: 424.9166666666667, Pitch: G#1, Length: 0.3333333333333333, Lyric: None
Offset: 427.25, Pitch: G#1, Length: 2.0, Lyric: None
Offset: 427.25, Pitch: C#4, Length: 1.9166666666666667, Lyric: None
Offset: 429.0, Pitch: B1, Length: 2.25, Lyric: None
Offset: 430.5833333333333, Pitch: B2, Length: 0.6666666666666666, Lyric: None
Offset: 431.0, Pitch: F#4, Length: 0.25, Lyric: None
Offset: 431.25, Pitch: B1, Length: 2.0, Lyric: None
Offset: 431.25, Pitch: B2, Length: 1.8333333333333333, Lyric: None
Offset: 431.25, Pitch: F#4, Length: 0.08333333333333333, Lyric: None
Offset: 431.9166666666667, Pitch: F#4, Length: 1.25, Lyric: None
Offset: 433.0, Pitch: B-1, Length: 1.75, Lyric: None
Offset: 433.0, Pitch: C#4, Length: 2.25, Lyric: None
Offset: 434.75, Pitch: B-1, Length: 0.5, Lyric: None
Offset: 435.25, Pitch: G#4, Length: 2.0, Lyric: None
Offset: 435.25, Pitch: B-1, Length: 2.0, Lyric: None
Offset: 435.25, Pitch: C#4, Length: 0.08333333333333333, Lyric: None
Offset: 437.25, Pitch: F#4, Length: 2.0, Lyric: None
Offset: 437.25, Pitch: G#2, Length: 2.0, Lyric: None
Offset: 437.25, Pitch: C#4, Length: 0.75, Lyric: None
Offset: 437.25, Pitch: G#1, Length: 1.5, Lyric: None
Offset: 438.5, Pitch: C#4, Length: 0.75, Lyric: None
